sku,name,customer_review_average,customer_review_count,regular_price,category_path,url
6594981,"Hisense - 55"" Class QD5 Series QLED 4K UHD Smart Google TV (2024)",4.6,361,269.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594981/pdp
6594982,"Hisense - 85"" Class QD6 Series QLED 4K UHD Smart Google TV (2024)",4.8,258,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6594982/pdp
6595132,"LG - Refurbished 77"" Class C3 Series OLED evo 4K UHD Smart webOS TV - (2023)",4.5,2,4499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595132/pdp
6595135,"LG - Refurbished 65"" Class OLED G3 Series 4K UHD Smart TV",3.0,2,3299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595135/pdp
6595138,"Sony – Refurbished 75"" Class BRAVIA XR X90CL LED 4K UHD Smart Google TV - (2023)",5.0,1,1699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595138/pdp
6595341,"Hisense - 43"" Class QD5 Series QLED 4K UHD Smart Google TV (2024)",4.6,408,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595341/pdp
6595342,"Hisense - 100"" Class QD7 Series QLED 4K UHD Smart Google TV (2024)",4.6,248,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595342/pdp
6595343,Samsung - 65” Class LST7D The Terrace Partial Sun Neo QLED 4K Smart TV,5.0,1,4999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595343/pdp
6595347,Samsung - 55” Class LST7D The Terrace Partial Sun Neo QLED 4K Smart Tizen TV,4.2,5,3499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595347/pdp
6595650,Samsung - 77” Class S84D Series 4K OLED Smart Tizen TV,4.7,687,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595650/pdp
6595690,Samsung - 114” Class MICRO LED Smart TV (2024),4.5,13,149999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6595690/pdp
6596700,LG - 98” Class UT90 Series LED 4K UHD Smart webOS TV (2024),4.5,32,2799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6596700/pdp
6597528,"TCL - 55"" Class F35-Series 4K UHD HDR LED Smart Fire TV (2025)",4.5,1062,329.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6597528/pdp
6600192,"Samsung - 50"" BED-H Series 4K Business Pro TV",5.0,1,419.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6600192/pdp
6601308,"Hisense - 110"" Class UX Series 4K Mini-LED ULED Google TV",5.0,4,14999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6601308/pdp
6601392,Samsung - 43” Class DU6900 Series Crystal UHD 4K Smart Tizen TV (2024),4.6,363,229.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6601392/pdp
6601436,Samsung - 65” Class QN80D Series Neo QLED 4K Smart Tizen TV (2024),4.8,115,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6601436/pdp
6605982,"Insignia™ - 65"" Class F50 Series LED 4K UHD Smart Fire TV",4.6,648,449.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6605982/pdp
6606272,"Samsung - 89"" Class MICRO LED Smart TV (2024)",5.0,3,109999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6606272/pdp
6606273,"Samsung - 101"" Class MICRO LED Smart TV (2024)",5.0,4,129999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6606273/pdp
6606916,Samsung - 85” Class DU6950 Series Crystal UHD 4K Smart Tizen TV (2024),4.3,240,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6606916/pdp
6607830,Insignia™ - 50” Class F50 Series LED 4K UHD Smart Fire TV,4.8,130,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6607830/pdp
6607832,"Insignia™ - 55"" Class F50 Series LED 4K UHD Smart Fire TV",4.7,62,349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6607832/pdp
6607833,Insignia™ - 70” Class F50 Series LED 4K UHD Smart Fire TV,4.0,1,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6607833/pdp
6610976,"TCL - 75"" Class Q6-Series 4K UHD HDR QLED Smart Fire TV (2024)",4.6,20,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6610976/pdp
6611420,"LG - SIGNATURE 77"" Class OLED T Transparent 4K UHD Smart webOS TV with True Wireless Video & Audio Transfer (2024)",3.0,5,59999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6611420/pdp
6611506,"Samsung - Refurbished 65"" Class QN90C Neo QLED 4K UHD Smart Tizen TV (2023)",3.0,2,2799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6611506/pdp
6612910,Samsung - 65” Class DU6900 Series Crystal UHD 4K Smart Tizen TV (2024),4.7,684,469.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6612910/pdp
6613448,Samsung - 85” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart TizenTV (2025),5.0,2,4499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613448/pdp
6613449,Samsung - 75” Class QN80F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,4,2299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613449/pdp
6613450,Samsung - 85” Class QN900F Series Neo QLED 8K Mini LED SamsungVision AI Smart Tizen TV (2025),5.0,2,5499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613450/pdp
6613452,Samsung - 77” Class S85F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613452/pdp
6613455,Samsung - 75” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,3,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613455/pdp
6613456,Samsung - 75” Class QN990F Series Neo QLED 8K Mini LED SamsungVision AI Smart Tizen TV (2025),5.0,1,6499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613456/pdp
6613459,Samsung - 77” Class S95F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.9,9,4499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613459/pdp
6613462,Samsung - 77” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.2,5,3499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613462/pdp
6613463,Samsung - 85” Class QN990F Series Neo QLED 8K Mini LED SamsungVision AI Smart Tizen TV (2025),5.0,1,8499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613463/pdp
6613491,Samsung - 65” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,12,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613491/pdp
6613492,Samsung - 65” Class S95F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.6,14,3299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613492/pdp
6613494,Samsung - 55” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.6,7,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613494/pdp
6613495,Samsung - 42” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.0,4,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613495/pdp
6613496,Samsung - 65” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.6,5,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613496/pdp
6613498,Samsung - 43” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613498/pdp
6613499,Samsung - 48” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),3.7,3,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613499/pdp
6613500,Samsung - 55” Class S95F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.2,11,2299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613500/pdp
6613501,Samsung - 55” Class S90F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.8,5,1799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613501/pdp
6613502,Samsung - 55” Class QN80F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613502/pdp
6613504,Samsung - 50” Class QN90F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,3,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613504/pdp
6613505,Samsung - 65” Class QN900F Series Neo QLED 8K Mini LED SamsungVision AI Smart Tizen TV (2025),5.0,1,3299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613505/pdp
6613680,Samsung - 65” Class LS03FW The Frame Pro Series Neo QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),3.3,8,2199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613680/pdp
6613681,Samsung - 43” Class LS03FA The Frame Series QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),4.8,5,899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613681/pdp
6613683,Samsung - 50” Class LS03FA The Frame Series QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),5.0,1,1099.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613683/pdp
6613684,Samsung - 55” Class LS03FA The Frame Series QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),4.6,8,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613684/pdp
6613686,Samsung - 75” Class LS03FW The Frame Pro Series Neo QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),3.3,3,3199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613686/pdp
6613687,Samsung - 85” Class LS03FW The Frame Pro Series Neo QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025),4.3,3,4299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6613687/pdp
6614338,Samsung - 75” Class QN70F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,10,1599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614338/pdp
6614339,Samsung - 83” Class S95F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,6499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614339/pdp
6614340,Samsung - 85” Class QN70F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,2299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614340/pdp
6614341,Samsung - 55” Class QN70F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.3,7,899.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614341/pdp
6614342,Samsung - 65” Class S85F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,9,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614342/pdp
6614343,Samsung - 65” Class QN70F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,9,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614343/pdp
6614344,Samsung - 55” Class S85F Series OLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,4,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6614344/pdp
6616640,"Insignia™ - 55"" Class QF Series QLED 4K UHD Smart Fire TV",4.6,191,399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6616640/pdp
6616641,"Insignia™ - 65"" Class QF Series QLED 4K UHD Smart Fire TV",4.7,125,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6616641/pdp
6616642,"Insignia™ - 75"" Class QF Series QLED 4K UHD Smart Fire TV",4.8,50,649.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6616642/pdp
6617395,Samsung - 85” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617395/pdp
6617398,Samsung - 65” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.9,7,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617398/pdp
6617399,Samsung - 55” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.5,19,749.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617399/pdp
6617415,"Samsung - 40"" Class F6000F Series LED Full HD Smart Tizen TV (2025)",4.5,84,199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617415/pdp
6617416,"Samsung - 32"" Class H5000F Series LED HD Smart Tizen TV (2025)",4.9,27,149.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617416/pdp
6617417,"Samsung - 32"" Class F6000F Series LED Full HD Smart Tizen TV (2025)",4.5,49,179.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617417/pdp
6617418,Samsung - 32” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.3,15,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617418/pdp
6617419,Samsung - 50” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,7,649.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617419/pdp
6617420,Samsung - 43” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.8,19,549.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617420/pdp
6617496,"TCL - 55"" QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)",4.6,82,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617496/pdp
6617497,"TCL - 75"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)",4.8,34,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617497/pdp
6617498,"TCL - 65"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)",4.8,39,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617498/pdp
6617499,"TCL - 98"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)",4.5,31,2999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617499/pdp
6617500,"TCL - 85"" Class QM6K Series 4K UHD HDR QD Mini LED Smart TV with Google TV (2025)",4.8,22,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6617500/pdp
6618211,"Insignia™ - 40"" Class FE Series LED Full HD Smart Fire TV",4.7,138,149.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618211/pdp
6618499,"Toshiba - 43"" Class C350 Series LED 4K UHD Smart Fire TV",4.6,40,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618499/pdp
6618500,"Toshiba - 55"" Class M550 Series QLED 4K UHD Smart Fire TV",4.4,33,449.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618500/pdp
6618501,"Toshiba - 85"" Class C350 Series LED 4K UHD Smart Fire TV",4.3,6,1199.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618501/pdp
6618502,"Toshiba - 75"" Class M550 Series QLED 4K UHD Smart Fire TV",4.8,21,779.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618502/pdp
6618504,"Toshiba - 55"" Class C350 Series LED 4K UHD Smart Fire TV",4.5,16,399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618504/pdp
6618505,"Toshiba - 65"" Class M550 Series QLED 4K UHD Smart Fire TV",4.3,33,579.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618505/pdp
6618506,"Toshiba - 50"" Class C350 Series LED 4K UHD Smart Fire TV",4.4,24,349.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618506/pdp
6618847,Samsung - 100” Class QN80F Series Neo QLED Mini LED 4K UHD SamsungVision AI Smart Tizen TV (2025),3.8,6,5999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6618847/pdp
6619129,Samsung - 85” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.0,1,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619129/pdp
6619142,Samsung - 75” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.7,32,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619142/pdp
6619143,Samsung - 75” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.6,18,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619143/pdp
6619248,Samsung - 58” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.9,10,449.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619248/pdp
6619249,Samsung - 65” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.3,25,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619249/pdp
6619250,Samsung - 55” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.7,62,429.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619250/pdp
6619253,Samsung - 70” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.7,3,599.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619253/pdp
6619254,Samsung - 65” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.8,93,649.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619254/pdp
6619375,Samsung - 55” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.8,69,529.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619375/pdp
6619439,Samsung - 43” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.4,21,329.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619439/pdp
6619440,Samsung - 50” Class U8000F Series Crystal UHD 4K Smart Tizen TV (2025),4.9,20,379.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619440/pdp
6619441,Samsung - 50” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.5,57,449.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619441/pdp
6619443,Samsung - 43” Class Q7F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),4.7,57,399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6619443/pdp
6620383,"Hisense - 55"" Class U8 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",4.4,14,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6620383/pdp
6620384,"Hisense - 100"" Class U7 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",5.0,8,4999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6620384/pdp
6620385,"Hisense - 55"" Class U6 Series Mini-LED QLED UHD 4K  HDR Smart Fire TV (2025)",4.8,17,799.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6620385/pdp
6620386,"Hisense - 55"" Class U7 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",4.7,15,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6620386/pdp
6620648,Samsung - 75” Class Q8F Series QLED 4K UHD SamsungVision AI Smart Tizen TV (2025),5.0,1,1399.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6620648/pdp
6621190,"Hisense - 75"" Class U6 Series Mini-LED QLED UHD 4K HDR  Smart Fire TV (2025)",5.0,5,1299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621190/pdp
6621191,"Hisense - 85"" Class U6 Series Mini-LED QLED UHD 4K HDR  Smart Fire TV (2025)",5.0,6,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621191/pdp
6621192,"Hisense - 43"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.6,42,299.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621192/pdp
6621194,"Hisense - 75"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.9,16,699.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621194/pdp
6621197,"Hisense - 85"" Class U8 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",5.0,6,3499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621197/pdp
6621198,"Hisense - 100"" Class U8 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",4.6,5,6999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621198/pdp
6621199,"Hisense - 85"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",5.0,1,1099.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621199/pdp
6621200,"Hisense - 85"" Class U7 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",5.0,3,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621200/pdp
6621201,"Hisense - 50"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.6,53,329.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621201/pdp
6621204,"Hisense - 65"" Class U7 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",4.7,11,1499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621204/pdp
6621205,"Hisense - 75"" Class U7 Series Mini-LED QLED UHD 4K HDR Smart Google TV (2025)",4.7,6,1999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621205/pdp
6621206,"Hisense - 100"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.8,5,2499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621206/pdp
6621207,"Hisense - 65"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.7,29,499.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621207/pdp
6621209,"Hisense - 65"" Class U6 Series Mini-LED QLED UHD 4K HDR  Smart Fire TV (2025)",5.0,9,999.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621209/pdp
6621212,"Hisense - 55"" Class QD6 Series QLED 4K UHD HDR Smart Fire TV (2025)",4.5,99,379.99,"Best Buy, TV & Home Theater, TVs, All Flat-Screen TVs",https://api.bestbuy.com/click/-/6621212/pdp
